projeto,sondagem_nome,crs_epsg,coordenada_x,coordenada_y,altitude,nivel_agua,profundidade_inicial,profundidade_final,descricao,classificacao,tipo_aquifero,data
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,2.0,4.0,"Argila siltosa pouco arenosa, muito mole a mole, variegada (amarela, cinza e vermelha)",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,4.0,7.0,"Areia fina argilosa, com mica, pouco compacta, vermelha e cinza variegada",Areia Fina,Livre,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,7.0,8.0,"Areia média argilosa, compacta, variegada (cinza, vermelha e roxa)",Areia Grossa,Livre,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,8.0,9.0,"Areia média a grossa argilosa pouco siltosa, compacta, vermelha",Areia Grossa,Livre,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,9.0,11.0,"Areia fina siltosa, compacta, amarela escura",Areia Fina,Livre,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,11.0,16.0,"Argila siltosa pouco arenosa, com mica, rija a muito rija, variegada (roxa, amarela e vermelha)",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,16.0,17.1,"Argila siltosa pouco arenosa, muito rija, amarela escura",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,17.1,21.0,"Areia fina a média siltosa, medianamente compacta a compacta, amarela",Areia Fina,Livre,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,21.0,22.0,"Argila siltosa pouco arenosa, muito rija, variegada (vermelha, cinza e amarela)",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,22.0,27.0,"Argila siltosa pouco arenosa, dura, variegada (cinza, vermelha e amarela)",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,27.0,29.0,"Argila siltosa pouco arenosa, dura, variegada (amarela, cinza e vermelha)",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,29.0,30.3,"Argila siltosa pouco arenosa, dura, variegada (cinza, vermelha e amarela)",Argila,Aquitarde,2025-04-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,0.0,3.0,"Camada vegetal sobre Argila siltosa pouco arenosa, média, variegada (amarela, cinza e vermelha)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,3.0,3.95,"Argila siltosa pouco arenosa, mole, vermelha",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,3.95,5.0,"Argila arenosa pouco siltosa, com entulho, mole, marrom escura",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,5.0,7.0,"Argila arenosa pouco siltosa, mole a média, variegada (cinza, amarela e marrom)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,7.0,10.0,"Argila siltosa pouco arenosa, média a rija, variegada (amarela, vermelha e cinza)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,10.0,11.0,"Argila siltosa pouco arenosa, média, marrom e cinza variegada",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,11.0,12.0,"Argila siltosa pouco arenosa, rija, variegada (amarela, vermelha e cinza)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,12.0,13.0,"Argila arenosa pouco siltosa, rija, variegada (amarela, vermelha e cinza)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,13.0,17.0,"Argila siltosa pouco arenosa, rija a muito rija, variegada (vermelha, amarela e roxa)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,17.0,19.0,"Argila siltosa pouco arenosa, muito rija, variegada (cinza, vermelha e amarela)",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-37,31983,331699.31,7385444.28,782.56,4.95,19.0,20.04,"Argila arenosa pouco siltosa, muito rija a dura, vermelha e amarela variegada",Argila,Aquitarde,2025-03-24
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,0.0,3.0,"Camada de piso Camada de rachão e pedregulhos Argila siltosa, marrom variegada Argila siltosa, muito mole, marrom",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,3.0,8.15,"Argila siltosa, muito mole a média, vermelha",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,8.15,10.55,"Argila siltosa pouco arenosa, com entulho, média, variegada (marrom, amarela e cinza escura)",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,10.55,16.3,"Argila siltosa pouco arenosa, mole a média, variegada (amarela escura, cinza e vermelha)",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,16.3,19.7,"Areia média argilosa, pouco compacta, amarela",Areia Grossa,Livre,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,19.7,22.6,"Argila siltosa pouco arenosa, média, variegada (cinza, vermelha e amarela escura)",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,22.6,30.0,"Argila siltosa, média a rija, variegada (vermelha, cinza e amarela escura)",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,30.0,32.0,"Argila siltosa pouco arenosa, muito rija, variegada (roxa, vermelha e cinza)",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,32.0,33.05,"Argila siltosa pouco arenosa, dura, amarela escura e cinza variegada",Argila,Aquitarde,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-38,31983,330331.31,7385624.28,790.57,14.08,33.05,40.45,"Areia fina argilosa, com mica, pouco compacta a medianamente compacta, variegada (amarela escura, cinza e vermelha)",Areia Fina,Livre,2025-06-02
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,0.0,1.1,"Argila arenosa pouco siltosa, com detritos vegetais, marrom escura e vermelha variegada",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,1.1,3.0,"Argila siltosa pouco arenosa, mole, amarela escura e vermelha variegada",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,3.0,8.0,"Argila siltosa pouco arenosa, média, vermelha",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,8.0,11.0,"Argila siltosa, muito rija, amarela e cinza variegada",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,11.0,12.0,"Argila siltosa pouco arenosa, muito rija, variegada (cinza, rosa e amarela)",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,12.0,15.0,"Areia fina argilosa, com mica, medianamente compacta a pouco compacta, variegada (vermelha, rosa e amarela)",Areia Fina,Livre,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,15.0,16.0,"Areia fina argilosa, medianamente compacta, variegada (amarela, rosa e cinza)",Areia Fina,Livre,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,16.0,17.0,"Areia fina argilosa, medianamente compacta, amarela e cinza variegada",Areia Fina,Livre,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,17.0,18.0,"Areia média a grossa argilosa, compacta, amarela e cinza variegada",Areia Grossa,Livre,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,18.0,21.0,"Argila siltosa, muito rija, variegada (amarela, vermelha e cinza)",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,21.0,25.0,"Argila siltosa pouco arenosa, com mica, dura, variegada (amarela, marrom e cinza)",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-39,31983,330657.31,7385460.28,791.81,16.7,25.0,30.45,"Argila siltosa, dura, cinza e amarela variegada",Argila,Aquitarde,2025-04-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,0.0,0.8,Camada de concreto,Cascalho,Livre,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,0.8,2.0,"Argila siltosa pouco arenosa, mole, vermelha e marrom variegada",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,2.0,3.0,"Argila arenosa, mole, marrom e vermelha variegada",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,3.0,7.0,"Argila siltosa, média, vermelha e marrom variegada",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,7.0,8.0,"Argila siltosa pouco arenosa, rija, amarela escura e cinza variegada",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,8.0,9.0,"Argila siltosa, rija, variegada (amarela escura, roxa e cinza)",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,9.0,10.0,"Argila siltosa pouco arenosa, rija, amarela escura e cinza variegada",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,10.0,11.0,"Argila siltosa, muito rija, variegada (amarela escura, roxa e cinza)",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,11.0,14.0,"Argila siltosa, média, variegada (amarela, cinza e roxa)",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,14.0,15.0,"Argila siltosa, rija, roxa e cinza variegada",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,15.0,18.0,"Argila siltosa pouco arenosa, rija a média, variegada (roxa, amarela e cinza)",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,18.0,22.0,"Argila siltosa pouco arenoso, rija, variegada (amarela escura, roxa e cinza)",Argila,Aquitarde,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,22.0,24.0,"Areia fina argilosa pouco siltosa, pouco compacta a medianamente compacta, amarela",Areia Fina,Livre,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,24.0,26.0,"Areia fina argilosa, pouco compacta a medianamente compacta, vermelha e amarela variegada",Areia Fina,Livre,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,26.0,30.0,"Areia média argilosa, medianamente compacta a compacta, variegada (cinza, roxa e vermelha)",Areia Grossa,Livre,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-40,31983,330705.31,7385472.28,792.57,16.95,30.0,30.45,"Areia média a grossa argilosa, compacta, variegada (rosa, cinza e roxa)",Areia Grossa,Livre,2025-04-28
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,0.0,3.0,"Camada de concreto sobre Argila siltosa pouco arenosa, com entulho, média a rija, vermelha e marrom variegada",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,3.0,5.0,"Argila siltosa pouco arenosa, mole a média, com entulho, marrom escura",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,5.0,10.0,"Argila siltosa pouco arenosa, mole a média, variegada (cinza, roxa e amarela)",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,10.0,14.0,"Argila arenosa pouco siltosa, média, marrom escura e amarela variegada",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,14.0,15.0,"Argila siltosa, com entulho, média, vermelha e preta variegada",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,15.0,17.0,"Areia média a grossa siltosa, medianamente compacta a pouco compacta, amarela e vermelha variegada",Areia Grossa,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,17.0,18.0,"Areia fina siltosa, com mica, medianamente compacta, amarela",Areia Fina,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,18.0,20.0,"Areia média a grossa siltosa, medianamente compacta, amarela e vermelha variegada",Areia Grossa,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,20.0,24.0,"Argila siltosa, rija, variegada (amarela escura, vermelha e cinza)",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,24.0,26.0,"Areia fina siltosa, medianamente compacta a compacta, amarela",Areia Fina,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,26.0,30.0,"Areia média a grossa siltosa, compacta, amarela escura",Areia Grossa,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,30.0,33.0,"Argila siltosa pouco arenosa, muito rija a dura, variegada (cinza, roxa e vermelha)",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,33.0,34.0,"Argila siltosa, dura, variegada (vermelha, amarela e cinza)",Argila,Aquitarde,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,34.0,36.0,"Areia média a grossa siltosa, compacta, amarela e marrom clara variegada",Areia Grossa,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-41,31983,331672.31,7385312.28,788.44,15.75,36.0,36.45,"Areia fina siltosa, com mica, compacta, amarela",Areia Fina,Livre,2025-06-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,0.0,10.0,"Camada vegetal sobre Argila siltosa, média, variegada (vermelha, amarela e cinza)",Argila,Aquitarde,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,10.0,12.0,"Argila siltosa, média, vermelha e marrom variegada",Argila,Aquitarde,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,12.0,16.0,"Argila siltosa, mole a média, marrom escura",Argila,Aquitarde,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,16.0,19.0,"Argila siltosa, mole a média, vermelha e marrom escura variegada",Argila,Aquitarde,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,19.0,25.0,"Argila siltosa, média a rija, amarela escura e vermelha variegada",Argila,Aquitarde,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,25.0,27.0,"Areia fina argilosa, medianamente compacta, vermelha",Areia Fina,Livre,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,27.0,29.0,"Areia média argilosa, medianamente compacta, amarela escura e vermelha variegada",Areia Grossa,Livre,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-42,31983,331638.31,7385540.28,801.07,23.1,29.0,37.45,"Argila siltosa, muito rija a dura, variegada (cinza, vermelha e roxa)",Argila,Aquitarde,2025-07-21
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,0.0,9.0,"Camada de concreto sobre Argila siltosa, mole a média, vermelha",Argila,Aquitarde,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,9.0,13.0,"Argila siltosa, rija a dura, variegada (vermelha, marrom e amarela)",Argila,Aquitarde,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,13.0,15.0,"Areia fina a média argilosa, medianamente compacta a pouco compacta, amarela e vermelha variegada",Areia Fina,Livre,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,15.0,17.0,"Areia fina argilosa, pouco compacta, medianamente compacta, variegada (roxa, cinza e rosa)",Areia Fina,Livre,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,17.0,20.0,"Areia fina argilosa, medianamente compacta, vermelha",Areia Fina,Livre,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,20.0,25.0,"Argila arenosa, rija a muito rija, variegada (marrom, amarela escura e vermelha)",Argila,Aquitarde,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,25.0,30.0,"Argila siltosa pouco arenosa, muito rija a dura, variegada (amarela escura, vermelha e cinza)",Argila,Aquitarde,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,30.0,31.0,"Argila siltosa, dura, variegada (cinza, vermelha e amarela escura)",Argila,Aquitarde,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-43,31983,330958.31,7385703.28,797.28,18.49,31.0,31.45,"Argila siltosa pouco arenosa, dura, amarela escura e vermelha variegada",Argila,Aquitarde,2025-07-31
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44,31983,330744.31,7386847.28,786.95,,0.0,0.03,Camada vegetal,Argila,Aquitarde,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44,31983,330744.31,7386847.28,786.95,,0.03,0.8,"Argila siltosa pouco arenosa, com entulho, variegada (marrom, vermelha e cinza escura); término por material impenetrável ao trado cavadeira, provável rocha ou matacão",Rocha Alterada,Semiconfinado,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44A,31983,330744.31,7386847.28,786.95,,0.0,0.03,Camada vegetal,Argila,Aquitarde,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44A,31983,330744.31,7386847.28,786.95,,0.03,0.71,"Argila siltosa pouco arenosa, com entulho, variegada (marrom, vermelha e cinza escura); término por material impenetrável ao trado cavadeira, provável rocha ou matacão",Rocha Alterada,Semiconfinado,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44B,31983,330744.31,7386847.28,786.95,,0.0,0.03,Camada vegetal,Argila,Aquitarde,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44B,31983,330744.31,7386847.28,786.95,,0.03,0.9,"Argila siltosa pouco arenosa, com entulho, variegada (marrom, vermelha e cinza escura); término por material impenetrável ao trado cavadeira, provável rocha ou matacão",Rocha Alterada,Semiconfinado,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44C,31983,330744.31,7386847.28,786.95,,0.0,0.03,Camada vegetal,Argila,Aquitarde,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44C,31983,330744.31,7386847.28,786.95,,0.03,0.78,"Argila siltosa pouco arenosa, com entulho, variegada (marrom, vermelha e cinza escura); término por material impenetrável ao trado cavadeira, provável rocha ou matacão",Rocha Alterada,Semiconfinado,2025-07-16
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,0.0,14.0,"Camada vegetal sobre Argila siltosa, média a rija, vermelha",Argila,Aquitarde,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,14.0,26.0,"Areia fina argilosa, pouco compacta a medianamente compacta, variegada (cinza, vermelha e roxa)",Areia Fina,Livre,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,26.0,28.0,"Argila siltosa pouco arenosa, muito rija a rija, variegada (roxa, vermelha e cinza)",Argila,Aquitarde,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,28.0,30.0,"Areia fina argilosa, compacta, cinza",Areia Fina,Livre,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,30.0,31.0,"Areia fina argilosa, compacta, variegada (cinza, amarela escura e rosa)",Areia Fina,Livre,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,31.0,32.0,"Areia fina siltosa pouco argilosa, medianamente compacta, rosa",Areia Fina,Livre,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,32.0,33.0,"Argila siltosa pouco arenosa, dura, variegada (vermelha, amarela escura e roxa)",Argila,Aquitarde,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,33.0,34.0,"Argila siltosa pouco arenosa, dura, cinza",Argila,Aquitarde,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,34.0,36.0,"Argila siltosa pouco arenosa, dura, variegada (vermelha, amarela escura e roxa)",Argila,Aquitarde,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-44D,31983,330744.31,7386847.28,786.95,19.95,36.0,37.45,"Argila siltosa pouco arenosa, dura, variegada (cinza, vermelha e amarela escura)",Argila,Aquitarde,2025-07-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-45,31983,330813.31,7386636.28,787.83,18.75,0.0,10.0,"Camada vegetal sobre Argila siltosa, muito mole a média, vermelha e marrom variegada",Argila,Aquitarde,2025-07-07
Aeroporto de Congonhas - Sondagens SPT 2025,SP-45,31983,330813.31,7386636.28,787.83,18.75,10.0,18.0,"Argila arenosa, com entulho, mole a média, variegada (amarela, vermelha e cinza)",Argila,Aquitarde,2025-07-07
Aeroporto de Congonhas - Sondagens SPT 2025,SP-45,31983,330813.31,7386636.28,787.83,18.75,18.0,26.0,"Argila siltosa, rija a média, variegada (cinza, vermelha e roxa)",Argila,Aquitarde,2025-07-07
Aeroporto de Congonhas - Sondagens SPT 2025,SP-45,31983,330813.31,7386636.28,787.83,18.75,26.0,36.7,"Areia fina argilosa, pouco compacta a medianamente compacta, variegada (cinza, rosa e marrom escura)",Areia Fina,Livre,2025-07-07
Aeroporto de Congonhas - Sondagens SPT 2025,SP-45,31983,330813.31,7386636.28,787.83,18.75,36.7,40.45,"Argila siltosa, muito rija, roxa e cinza variegada",Argila,Aquitarde,2025-07-07
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,0.0,10.0,"Camada vegetal sobre Argila siltosa, média a rija, vermelha",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,10.0,15.0,"Argila siltosa, muito mole a mole, marrom escura",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,15.0,18.0,"Argila siltosa, mole a média, variegada (cinza, vermelha e rosa)",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,18.0,23.0,"Argila arenosa, média, variegada (cinza, roxa escura e amarela)",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,23.0,26.0,"Argila arenosa pouco siltosa, rija, variegada (cinza, vermelha e roxa clara)",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,26.0,37.0,"Argila siltosa, rija a muito rija, variegada (cinza, roxa escura e amarela escura)",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,37.0,38.0,"Argila siltosa, muito rija, vermelha e marrom variegada",Argila,Aquitarde,2025-07-10
Aeroporto de Congonhas - Sondagens SPT 2025,SP-46,31983,330571.31,7386723.28,788.19,21.75,38.0,40.0,"Argila siltosa, dura a muito rija, variegada (cinza, roxa e vermelha)",Argila,Aquitarde,2025-07-10
